"muni_id";"muni_id_6";"muni_nm";"uf_sigla";"obitos_total";"pop_total";"coef_total";"taxa_ajustada"
"3519006";351900;"Herculândia";"SP";12;9588;125,156445556946;102,075285607141
"3535408";353540;"Panorama";"SP";17;15862;107,174379019039;102,009323944819
"3543600";354360;"Rifaina";"SP";5;3640;137,362637362637;102,000698622851
"2508802";250880;"Malta";"PB";7;5752;121,696801112656;101,969658679245
"2604007";260400;"Carpina";"PE";79;84395;93,6074411991232;101,890738495355
"3116001";311600;"Chalé";"MG";8;5699;140,375504474469;101,870561114385
"2604908";260490;"Cumaru";"PE";12;10192;117,739403453689;101,855479798944
"2503803";250380;"Caldas Brandão";"PB";7;6046;115,779027456169;101,755397896061
"4314308";431430;"Pejuçara";"RS";6;3857;155,561317085818;101,752505547047
"3148905";314890;"Pedra do Indaiá";"MG";6;3974;150,981378963261;101,658499185195
"3526407";352640;"Laranjal Paulista";"SP";36;28785;125,065138092757;101,645009884219
"4312674";431267;"Nicolau Vergueiro";"RS";3;1674;179,21146953405;101,642351900973
"4314035";431403;"Pareci Novo";"RS";5;3862;129,466597617815;101,559218610231
"2405603";240560;"Jardim de Piranhas";"RN";15;14942;100,388167581314;101,552994400445
"4203808";420380;"Canoinhas";"SC";58;54480;106,461086637298;101,53088351584
"5004700";500470;"Ivinhema";"MS";27;23232;116,219008264463;101,463685198235
"5007935";500793;"Sonora";"MS";11;19721;55,7781045585924;101,406226196023
"3513306";351330;"Cruzália";"SP";3;2046;146,627565982405;101,39923605806
"1100262";110026;"Rio Crespo";"RO";4;3804;105,15247108307;101,39454236794
"4214508";421450;"Rio do Campo";"SC";6;5902;101,660454083362;101,357160003602
"1100072";110007;"Corumbiara";"RO";7;7220;96,9529085872576;101,340205655712
"3131109";313110;"Inimutaba";"MG";9;7560;119,047619047619;101,330227298713
"4114807";411480;"Marialva";"PR";45;35804;125,684281085912;101,309802970398
"4315131";431513;"Pouso Novo";"RS";3;1612;186,104218362283;101,265120967742
"2301505";230150;"Arneiroz";"CE";10;7844;127,48597654258;101,246128452768
"3541109";354110;"Presidente Alves";"SP";6;4080;147,058823529412;101,230137362637
"4312443";431244;"Morrinhos do Sul";"RS";4;2919;137,03323055841;101,2045739098
"2916302";291630;"Itapebi";"BA";10;10215;97,8952520802741;101,199524770171
"4306734";430673;"Doutor Maurício Cardoso";"RS";10;4462;224,114746750336;101,16670492986
"4115705";411570;"Matinhos";"PR";45;35219;127,771941281695;101,134891475398
"4304655";430465;"Capão do Cipó";"RS";4;3699;108,137334414707;101,101162789053
"4211892";421189;"Painel";"SC";3;2356;127,334465195246;101,086569556052
"1505486";150548;"Pacajá";"PA";28;48414;57,8345106787293;101,073065134693
"2502409";250240;"Bonito de Santa Fé";"PB";11;12022;91,4989186491432;101,020626746576
"3119104";311910;"Corinto";"MG";30;23668;126,753422342403;101,019602438032
"3104007";310400;"Araxá";"MG";118;107337;109,934132684908;100,997086095024
"4103701";410370;"Cambé";"PR";124;107341;115,519698903494;100,931134451986
"4306957";430695;"Entre Rios do Sul";"RS";4;2758;145,032632342277;100,876490337373
"2900900";290090;"Almadina";"BA";8;5366;149,086843086098;100,873258951903
"1100098";110009;"Espigão D'Oeste";"RO";26;32695;79,5228628230616;100,840319060632
"2932309";293230;"Ubatã";"BA";26;27263;95,3673476873418;100,829846637905
"2313500";231350;"Trairi";"CE";52;56291;92,3771117940701;100,768700226401
"3116605";311660;"Cláudio";"MG";28;28859;97,0234588863093;100,750434045163
"1711100";171110;"Itaporã do Tocantins";"TO";2;2420;82,6446280991735;100,732055749129
"4108007";410800;"Florestópolis";"PR";12;10453;114,79957906821;100,687011987537
"4101903";410190;"Assaí";"PR";20;14954;133,74348000535;100,625624076787
"2515609";251560;"Serra da Raiz";"PB";4;3131;127,754710954966;100,620064529788
"3146206";314620;"Ouro Verde de Minas";"MG";7;5914;118,363205951978;100,569901830834
"2516904";251690;"Uiraúna";"PB";20;15300;130,718954248366;100,560719042597
"3139508";313950;"Manhumirim";"MG";27;22802;118,410665731076;100,52771889621
"2308906";230890;"Morrinhos";"CE";19;22685;83,7557857615164;100,520569709419
"5217708";521770;"Pontalina";"GO";24;17860;134,37849944009;100,500108053328
"3525805";352580;"Júlio Mesquita";"SP";6;4800;125;100,454029027968
"2512507";251250;"Queimadas";"PB";44;44179;99,5948301229091;100,440771109221
"2508703";250870;"Mãe d'Água";"PB";5;3999;125,031257814454;100,386821440765
"2708006";270800;"Santana do Ipanema";"AL";39;47819;81,5575398900019;100,366190892211
"4312617";431261;"Muitos Capões";"RS";4;3173;126,063662149385;100,358231532049
"4308607";430860;"Garibaldi";"RS";47;35440;132,618510158014;100,293645338085
"2916401";291640;"Itapetinga";"BA";67;76795;87,2452633635002;100,288934368995
"2508000";250800;"Juru";"PB";11;9849;111,686465631029;100,223908721548
"3104403";310440;"Argirita";"MG";5;2704;184,91124260355;100,221769507036
"3504503";350450;"Avaré";"SP";105;91232;115,091196071554;100,182923706841
"5216809";521680;"Petrolina de Goiás";"GO";12;10261;116,947665919501;100,176853895853
"3160702";316070;"Santos Dumont";"MG";62;46421;133,560242131794;100,175580532752
"2211209";221120;"Uruçuí";"PI";16;21655;73,8859385823136;100,133932090571
"2931707";293170;"Terra Nova";"BA";13;13025;99,8080614203455;100,130616862304
"4323606";432360;"Vista Alegre do Prata";"RS";3;1557;192,678227360308;100,087185442295
"4303400";430340;"Caiçara";"RS";7;4700;148,936170212766;100,053275890262
"4301008";430100;"Arroio do Meio";"RS";27;20967;128,773787380169;100,016002553915
"3520608";352060;"Indiana";"SP";6;4879;122,976019676163;99,9829590437274
"2106409";210640;"Mata Roma";"MA";11;16977;64,7935442068681;99,9821718328297
"2304459";230445;"Fortim";"CE";16;16631;96,2058805844507;99,9728146768721
"2301901";230190;"Barbalha";"CE";59;61228;96,3611419611942;99,9549969315916
"3507506";350750;"Botucatu";"SP";174;148130;117,4643893877;99,9103125381577
"2310308";231030;"Parambu";"CE";39;31455;123,986647591798;99,8649566166828
"2606101";260610;"Glória do Goitá";"PE";30;30701;97,7166867528745;99,8622068837359
"3130804";313080;"Ingaí";"MG";3;2776;108,06916426513;99,8571428571429
"1504901";150490;"Muaná";"PA";20;40906;48,8925829951596;99,8460033745905
"4315453";431545;"Relvado";"RS";3;2079;144,300144300144;99,8274552360282
"4105508";410550;"Cianorte";"PR";87;83816;103,798797365658;99,8251242977874
"1300201";130020;"Atalaia do Norte";"AM";9;20398;44,1219727424257;99,8160965534061
"4203709";420370;"Canelinha";"SC";11;12398;88,7239877399581;99,795067522741
"3527405";352740;"Lucélia";"SP";27;21886;123,366535684913;99,7831083031579
"2503555";250355;"Cacimbas";"PB";6;7199;83,344909015141;99,638808047731
"1712504";171250;"Marianópolis do Tocantins";"TO";3;5254;57,0993528740008;99,6350210970464
"3117801";311780;"Conceição dos Ouros";"MG";12;11748;102,145045965271;99,61541653701
"3553104";355310;"Taiaçu";"SP";7;6320;110,759493670886;99,568019250739
"3107406";310740;"Bom Despacho";"MG";58;51028;113,663086932664;99,5651773984876
"4215000";421500;"Rio Negrinho";"SC";41;42495;96,4819390516531;99,5552732673994
"3119708";311970;"Coronel Xavier Chaves";"MG";4;3441;116,2452775356;99,5347197406582
"5218706";521870;"Rianápolis";"GO";5;4817;103,799045048786;99,4986242953031
"1300904";130090;"Canutama";"AM";10;15807;63,2631112798127;99,4860436215641
"3544400";354440;"Rubiácea";"SP";3;3162;94,876660341556;99,4418536200983
"3532843";353284;"Nova Canaã Paulista";"SP";3;1852;161,987041036717;99,4397061518588
"4308904";430890;"Getúlio Vargas";"RS";22;16184;135,936727632229;99,4147127078934
"4211603";421160;"Nova Veneza";"SC";17;15342;110,806935210533;99,3804287890014
"4218954";421895;"Urupema";"SC";3;2459;122,000813338756;99,3564296164004
"3514601";351460;"Dumont";"SP";9;10023;89,7934750074828;99,2126124553945
"4205159";420515;"Doutor Pedrinho";"SC";5;4115;121,506682867558;99,1874442990386
"3557154";355715;"Zacarias";"SP";4;2752;145,348837209302;99,1540064199624
"3123106";312310;"Dores de Guanhães";"MG";6;5154;116,414435389988;99,1363350224079
"4128609";412860;"Verê";"PR";10;7174;139,392249790912;99,1083974703708
"1706506";170650;"Darcinópolis";"TO";5;6174;80,9847748623259;99,0854160109366
"3122306";312230;"Divinópolis";"MG";264;240408;109,813317360487;99,0797445556631
"2607950";260795;"Jaqueira";"PE";8;11644;68,7049124012367;99,0705783410785
"4314704";431470;"Planalto";"RS";15;10019;149,715540473101;99,0450823909017
"2205805";220580;"Luzilândia";"PI";23;25504;90,1819322459222;99,0078449415758
"2413359";241335;"Serra do Mel";"RN";10;12083;82,7609037490689;98,983771782899
"2209302";220930;"Santa Luz";"PI";5;5882;85,0051003060184;98,9651807809974
"2103307";210330;"Codó";"MA";112;123116;90,9711166704571;98,9454732921437
"4125704";412570;"São Miguel do Iguaçu";"PR";33;27576;119,669277632724;98,8947735379392
"4107306";410730;"Doutor Camargo";"PR";10;5983;167,140230653518;98,8901409578367
"3537503";353750;"Pereiras";"SP";9;8773;102,587484326912;98,8808639125404
"3143005";314300;"Monte Belo";"MG";18;13152;136,861313868613;98,8660227503046
"5004601";500460;"Itaquiraí";"MS";19;21376;88,8847305389222;98,8136019794014
"4111308";411130;"Itaúna do Sul";"PR";4;2781;143,833153541891;98,7937829862212
"2502201";250220;"Bom Jesus";"PB";3;2575;116,504854368932;98,7909677419355
"3157658";315765;"Santa Helena de Minas";"MG";6;6386;93,9555277168807;98,7629191071804
"2500106";250010;"Água Branca";"PB";10;10306;97,0308558121483;98,7076254939259
"2206605";220660;"Monte Alegre do Piauí";"PI";8;10615;75,3650494583137;98,702391466329
"3161502";316150;"São Geraldo";"MG";15;12562;119,407737621398;98,6744022512349
"2604304";260430;"Cedro";"PE";10;11891;84,0972163821378;98,6000799940051
"4317954";431795;"Santo Expedito do Sul";"RS";3;2305;130,151843817787;98,5832598495744
"5215207";521520;"Novo Brasil";"GO";3;2843;105,522335561027;98,5829519450801
"2605509";260550;"Ferreiros";"PE";12;12170;98,6031224322104;98,505928270258
"5214002";521400;"Mozarlândia";"GO";14;15870;88,2167611846251;98,4332727088747
"4304804";430480;"Carlos Barbosa";"RS";36;30241;119,043682417909;98,4208367687351
"3106903";310690;"Bicas";"MG";22;14554;151,16119279923;98,3414204058617
"4301602";430160;"Bagé";"RS";150;121335;123,624675485227;98,3302548837935
"2604403";260440;"Chã de Alegria";"PE";12;13606;88,1963839482581;98,2536018201426
"3549409";354940;"São Joaquim da Barra";"SP";57;52319;108,947036449473;98,2469766016556
"4105904";410590;"Colorado";"PR";31;24142;128,406925689669;98,2321369141803
"2515005";251500;"São Miguel de Taipu";"PB";6;7410;80,9716599190283;98,1949107125543
"2502151";250215;"Boa Vista";"PB";7;7136;98,0941704035874;98,1410570360921
"2507606";250760;"Juarez Távora";"PB";8;7976;100,300902708124;98,0992101981271
"5221908";522190;"Varjão";"GO";5;3838;130,276185513288;98,072810119585
"2311504";231150;"Quixeré";"CE";19;22293;85,228547077558;98,0639181658512
"3304144";330414;"Queimados";"RJ";136;151335;89,8668516866554;98,0201422111473
"4107801";410780;"Floraí";"PR";7;4906;142,682429677945;97,9650368168909
"2313559";231355;"Tururu";"CE";16;16431;97,3769095003347;97,9045581263487
"4311734";431173;"Mampituba";"RS";3;2973;100,908173562059;97,9007061235337
"3538907";353890;"Pirajuí";"SP";31;25719;120,533457754967;97,8607307833385
"4218756";421875;"Tunápolis";"SC";6;4525;132,596685082873;97,7389761022206
"3160959";316095;"São Domingos das Dores";"MG";5;5658;88,3704489218805;97,7345044179381
"3160306";316030;"Santo Antônio do Jacinto";"MG";16;11604;137,883488452258;97,7126935454674
"3537404";353740;"Pereira Barreto";"SP";31;25677;120,730614947229;97,699765492295
"1506161";150616;"Rio Maria";"PA";13;18201;71,4246469974177;97,6923972521374
"3133709";313370;"Itatiaiuçu";"MG";11;11252;97,7603981514397;97,6694918449375
"4128500";412850;"Wenceslau Braz";"PR";22;19386;113,4839574951;97,5651303303852
"2605608";260560;"Flores";"PE";26;22618;114,95269254576;97,5377078542049
"1506112";150611;"Quatipuru";"PA";10;13702;72,9820464165815;97,5368490203065
"3514924";351492;"Elisiário";"SP";4;3697;108,195834460373;97,5044574842491
"4313011";431301;"Nova Candelária";"RS";4;2688;148,809523809524;97,4648192098283
"2200251";220025;"Alagoinha do Piauí";"PI";8;7665;104,370515329419;97,460742658241
"2201705";220170;"Bertolínia";"PI";5;5507;90,7935355002724;97,4337875627153
"4313706";431370;"Palmeira das Missões";"RS";39;33131;117,714527179982;97,4183579715191
"2506707";250670;"Imaculada";"PB";9;11848;75,9621877110061;97,4040160509507
"4109757";410975;"Ibema";"PR";7;6370;109,89010989011;97,3960514532014
"4313300";431330;"Nova Prata";"RS";33;27648;119,357638888889;97,3128026747095
"1508159";150815;"Uruará";"PA";25;45435;55,0236601738748;97,2931377960732
"3555406";355540;"Ubatuba";"SP";90;91824;98,0135912179822;97,2429449967355
"4121406";412140;"Realeza";"PR";20;16950;117,994100294985;97,2282262456519
"5205059";520505;"Castelândia";"GO";4;3407;117,405341943058;97,209184922439
"2704401";270440;"Major Isidoro";"AL";18;19864;90,6161900926299;97,1909712535747
"4213104";421310;"Piratuba";"SC";7;3745;186,915887850467;97,1725240069697
"1301506";130150;"Envira";"AM";10;20393;49,0364340705144;97,0713833705672
"3152170";315217;"Ponto dos Volantes";"MG";12;12179;98,5302569997537;97,0566990191975
"2305803";230580;"Ipu";"CE";49;42058;116,505777735508;97,0549527561884
"3130507";313050;"Ilicínea";"MG";14;12444;112,504018000643;96,9915105280058
"2308708";230870;"Morada Nova";"CE";71;61738;115,002105672357;96,8761249235284
"4316600";431660;"Sananduva";"RS";25;16328;153,111219990201;96,8713320493303
"3161700";316170;"São Gonçalo do Abaeté";"MG";8;8459;94,5738266934626;96,8268540345706
"3520004";352000;"Igaraçu do Tietê";"SP";26;24749;105,054749686856;96,8207487273321
"3556602";355660;"Vera Cruz";"SP";16;10823;147,833317934029;96,815038378001
"2103554";210355;"Conceição do Lago-Açu";"MA";9;16400;54,8780487804878;96,7398126179124
"2918704";291870;"Lafaiete Coutinho";"BA";5;3693;135,391280801516;96,7246282977771
"2604601";260460;"Condado";"PE";24;26590;90,259496051147;96,7216768338216
"2312809";231280;"Senador Sá";"CE";7;7691;91,0154726303472;96,6956084336524
"2928703";292870;"Santo Antônio de Jesus";"BA";82;102380;80,0937683141238;96,5612749978652
"5203401";520340;"Bom Jardim de Goiás";"GO";11;8869;124,027511557109;96,5103572629895
"4315313";431531;"Quatro Irmãos";"RS";2;1851;108,049702863317;96,4970526315789
"2210052";221005;"São José do Divino";"PI";4;5354;74,7104968248039;96,4053130929791
"2412609";241260;"São Paulo do Potengi";"RN";19;17720;107,223476297968;96,3947102968298
"4215695";421569;"Santiago do Sul";"SC";2;1235;161,943319838057;96,377358490566
"3536000";353600;"Parapuã";"SP";16;10949;146,132066855421;96,3326680091804
"3125952";312595;"Fervedouro";"MG";10;11054;90,4649900488511;96,2543559554434
"4308102";430810;"Feliz";"RS";17;13640;124,633431085044;96,2226821512408
"2911204";291120;"Gandu";"BA";27;32596;82,8322493557492;96,2159592024807
"2510105";251010;"Nova Floresta";"PB";12;10626;112,930547713156;96,1554482228911
"3140209";314020;"Maripá de Minas";"MG";3;2987;100,435219283562;96,1132381368086
"5103502";510350;"Diamantino";"MT";17;22176;76,6594516594517;96,1125532139951
"2311702";231170;"Reriutaba";"CE";22;18385;119,662768561327;96,0982919506398
"4322103";432210;"Tucunduva";"RS";9;5644;159,46137491141;96,0676194153446
"2706505";270650;"Passo de Camaragibe";"AL";9;15258;58,9854502556036;96,0392098266186
"3129509";312950;"Ibiá";"MG";25;25358;98,5882167363357;96,0299421908419
"1703057";170305;"Bandeirantes do Tocantins";"TO";3;3592;83,5189309576838;96,017187318546
"5001904";500190;"Bataguassu";"MS";18;23325;77,1704180064309;96,0159856417472
"3147105";314710;"Pará de Minas";"MG";94;94808;99,1477512446207;95,9149618836388
"4312302";431230;"Miraguaí";"RS";7;4911;142,537161474241;95,9099572468685
"3302254";330225;"Itatiaia";"RJ";33;32064;102,919161676647;95,9009438227254
"4322541";432254;"Vale Real";"RS";6;5981;100,317672629995;95,9003879038526
"2927002";292700;"Rio Real";"BA";34;40976;82,9754002342835;95,8806162765117
"4216404";421640;"São João do Sul";"SC";8;7315;109,364319890636;95,8611579285792
"4124806";412480;"São João";"PR";13;10181;127,688832138297;95,8199232651664
"2603108";260310;"Cachoeirinha";"PE";21;20501;102,434027608409;95,7824579772079
"4315354";431535;"Quinze de Novembro";"RS";5;3803;131,475151196424;95,7792361366858
"1502764";150276;"Cumaru do Norte";"PA";4;13761;29,0676549669355;95,6918896854199
"1506104";150610;"Primavera";"PA";10;10857;92,1064750851985;95,6644809271969
"3539103";353910;"Pirapora do Bom Jesus";"SP";13;19178;67,7860047971634;95,6568222393952
"2106904";210690;"Monção";"MA";20;33664;59,4106463878327;95,6322994830649
"2404903";240490;"Itaú";"RN";7;5897;118,704425979312;95,6100358277998
"3157203";315720;"Santa Bárbara";"MG";29;31604;91,7605366409315;95,547987388304
"2114007";211400;"Zé Doca";"MA";38;51956;73,1388097621064;95,5149240702491
"3503109";350310;"Arandu";"SP";7;6365;109,976433621367;95,4192223089934
"4105300";410530;"Céu Azul";"PR";13;11819;109,992385142567;95,4019681601242
"3130606";313060;"Inconfidentes";"MG";8;7358;108,72519706442;95,3234423560752
"5002001";500200;"Batayporã";"MS";11;11349;96,9248391928804;95,3095149278649
"3118304";311830;"Conselheiro Lafaiete";"MG";137;129606;105,704982794006;95,2855813653824
"3104809";310480;"Augusto de Lima";"MG";6;4851;123,685837971552;95,1817383392108
"4304614";430461;"Canudos do Vale";"RS";3;1703;176,159718144451;95,1470588235294
"5211602";521160;"Ivolândia";"GO";3;2334;128,53470437018;95,1230503584543
"5001243";500124;"Aral Moreira";"MS";8;12332;64,8718780408693;95,1139025634626
"3535507";353550;"Paraguaçu Paulista";"SP";50;45945;108,825769942322;95,1117912816486
"5202353";520235;"Arenópolis";"GO";4;2536;157,728706624606;94,9957625362619
"2106805";210680;"Mirinzal";"MA";12;15011;79,941376324029;94,9836547815837
"1502004";150200;"Cachoeira do Arari";"PA";17;24064;70,6449468085106;94,9726320234592
"1701903";170190;"Araguacema";"TO";6;7155;83,8574423480084;94,9505521884423
"4203907";420390;"Capinzal";"SC";24;23035;104,18927718689;94,9353389070833
"4114401";411440;"Mangueirinha";"PR";16;16642;96,1422905900733;94,9288251258083
"4318606";431860;"São José do Ouro";"RS";10;6922;144,46691707599;94,8774741079378
"3201506";320150;"Colatina";"ES";135;123400;109,400324149109;94,8116468441013
"4323408";432340;"Vila Maria";"RS";7;4363;160,440064176026;94,8094890847374
"4103404";410340;"Cafeara";"PR";3;2954;101,55721056195;94,7859863945578
"1200344";120034;"Manoel Urbano";"AC";5;9581;52,1866193507985;94,7785743041939
"4106209";410620;"Contenda";"PR";17;18837;90,2479163348729;94,731948008351
"2916005";291600;"Itanhém";"BA";25;19316;129,426382273763;94,7111894069584
"3505104";350510;"Barbosa";"SP";8;7468;107,123727905731;94,7065564668533
"4320701";432070;"Sobradinho";"RS";18;15005;119,96001332889;94,7032318348587
"2906709";290670;"Cândido Sales";"BA";27;25053;107,771524368339;94,6987798127339
"3301207";330120;"Carmo";"RJ";21;19030;110,352075669995;94,6856417351441
"3304508";330450;"Rio das Flores";"RJ";10;9344;107,020547945205;94,6692919070611
"3534104";353410;"Oriente";"SP";9;6542;137,572607765209;94,6529072162806
"4306908";430690;"Encruzilhada do Sul";"RS";33;25960;127,118644067797;94,6366651240012
"3515301";351530;"Estrela do Norte";"SP";3;2770;108,303249097473;94,6299328639266
"3536604";353660;"Paulo de Faria";"SP";10;8959;111,619600401831;94,6117987305984
"3507456";350745;"Borebi";"SP";2;2683;74,5434215430488;94,5925925925926
"3302056";330205;"Italva";"RJ";21;15299;137,263873455781;94,5901036766007
"3532827";353282;"Nova Campina";"SP";8;9860;81,1359026369168;94,585932163148
"3117603";311760;"Conceição do Pará";"MG";7;5533;126,513645400325;94,4863214861592
"3554607";355460;"Timburi";"SP";4;2652;150,829562594268;94,4851119402985
"4311718";431171;"Maçambará";"RS";4;4562;87,6808417360807;94,3916021732333
"2932903";293290;"Valença";"BA";76;97233;78,1627636707702;94,3190588921877
"2919702";291970;"Macarani";"BA";17;18909;89,9042783859538;94,3102998011802
"2410009";241000;"Pilões";"RN";4;3869;103,385887826312;94,2721457440815
"2922755";292275;"Nova Ibiá";"BA";6;6554;91,547146780592;94,243880993064
"2914703";291470;"Itaberaba";"BA";62;64646;95,9069393311264;94,2041512670712
"2510204";251020;"Nova Olinda";"PB";6;5920;101,351351351351;94,1881625768684
"3154002";315400;"Raul Soares";"MG";33;23711;139,175909915229;94,1741538420492
"2411809";241180;"São Fernando";"RN";4;3595;111,265646731572;94,1531504685123
"2507002";250700;"Itaporanga";"PB";21;24828;84,5819236346061;94,1517449677123
"3123007";312300;"Dores de Campos";"MG";11;10223;107,60050865695;94,1320558312757
"2602704";260270;"Buenos Aires";"PE";11;13190;83,3965125094769;94,1239976912012
"4311106";431110;"Jaguari";"RS";22;10763;204,403976586454;94,1089530532062
"3172202";317220;"Wenceslau Braz";"MG";3;2548;117,739403453689;94,1048834628191
"4114203";411420;"Mandaguari";"PR";44;34515;127,480805446907;94,0670514743258
"4118303";411830;"Paranapoema";"PR";3;3241;92,5640234495526;94,0224253974254
"2307908";230790;"Martinópole";"CE";11;11321;97,1645614345022;94,0205036226897
"2805000";280500;"Pedra Mole";"SE";3;3285;91,324200913242;94,0104287556415
"2926202";292620;"Riachão das Neves";"BA";21;22334;94,0270439688368;94,0082163162584
"3152131";315213;"Ponto Chique";"MG";4;4283;93,3924819052066;93,9669216921692
"2913200";291320;"Ibotirama";"BA";23;27003;85,1757212161612;93,9632000511626
"3539707";353970;"Platina";"SP";4;3578;111,794298490777;93,9161266307211
"3123858";312385;"Entre Folhas";"MG";7;5377;130,18411753766;93,8443947879445
"2703759";270375;"Jequiá da Praia";"AL";8;11536;69,3481276005548;93,7880192141122
"5214606";521460;"Niquelândia";"GO";40;46730;85,5981168414295;93,7794111111266
"4322806";432280;"Veranópolis";"RS";37;26533;139,448988052614;93,7462818724199
"4118402";411840;"Paranavaí";"PR";102;88922;114,707271541351;93,7316122722528
"3123304";312330;"Dores do Turvo";"MG";5;4230;118,203309692671;93,6816970525175
"4120002";412000;"Porecatu";"PR";16;12748;125,509883903357;93,6289349955895
"3118205";311820;"Conquista";"MG";8;6969;114,794088104463;93,598926918924
"3522604";352260;"Itapira";"SP";91;75234;120,95595076694;93,5573909222649
"3109402";310940;"Buritizeiro";"MG";22;28121;78,2333487429323;93,5357828551407
"5206503";520650;"Cromínia";"GO";5;3472;144,009216589862;93,4859608944135
"2704104";270410;"Lagoa da Canoa";"AL";17;17771;95,6614709357943;93,4014626453014
"3521804";352180;"Itaí";"SP";25;27382;91,3008545759988;93,3682637472634
"3527702";352770;"Luiziânia";"SP";6;5855;102,476515798463;93,3222536027929
"2506400";250640;"Gurinhém";"PB";14;14127;99,1010122460537;93,3035522069603
"2303808";230380;"Cedro";"CE";28;25585;109,439124487004;93,2719797105196
"4319109";431910;"São Martinho";"RS";10;5380;185,873605947955;93,1696238252602
"2801009";280100;"Campo do Brito";"SE";17;18218;93,3143045339774;93,063732885935
"4307831";430783;"Eugênio de Castro";"RS";5;2352;212,585034013605;93,0138601334254
"5202502";520250;"Aruanã";"GO";9;10110;89,0207715133531;92,9971373615481
"3516507";351650;"Gabriel Monteiro";"SP";4;2776;144,092219020173;92,9969937220145
"2501104";250110;"Areia";"PB";21;22656;92,6906779661017;92,9691761668775
"4319802";431980;"São Vicente do Sul";"RS";11;8732;125,973431058177;92,9547720082853
"2708808";270880;"São Sebastião";"AL";25;34290;72,9075532225139;92,9485648814565
"5212303";521230;"Leopoldo de Bulhões";"GO";7;7651;91,4913083257091;92,8833381819334
"3168408";316840;"Tarumirim";"MG";18;14302;125,856523563138;92,8769505628094
"2804102";280410;"Moita Bonita";"SE";12;11348;105,745505816003;92,8607381809451
"1301159";130115;"Careiro da Várzea";"AM";19;30846;61,5963171886144;92,8319651218435
"3521705";352170;"Itaberá";"SP";19;17480;108,695652173913;92,7872233511247
"3151107";315110;"Pirapetinga";"MG";12;10772;111,399925733383;92,7423297624747
"3200409";320040;"Anchieta";"ES";28;29779;94,0259914704993;92,7243910615686
"3140530";314053;"Martins Soares";"MG";8;8531;93,7756417770484;92,7169045017242
"3153400";315340;"Presidente Olegário";"MG";22;19627;112,090487593621;92,6924330967496
"3146107";314610;"Ouro Preto";"MG";74;74558;99,2515893666676;92,6586920960061
"3162575";316257;"São João do Manteninha";"MG";7;5918;118,283203785063;92,5873012974859
"3124203";312420;"Espera Feliz";"MG";25;25122;99,5143698750099;92,5770738751167
"3536109";353610;"Pardinho";"SP";7;6508;107,559926244622;92,5614286370105
"2923001";292300;"Nova Viçosa";"BA";33;43783;75,371719617203;92,5223064627735
"3169802";316980;"Turvolândia";"MG";6;5070;118,343195266272;92,514718911683
"3150208";315020;"Piedade de Ponte Nova";"MG";5;4140;120,772946859903;92,5046436462864
"5204250";520425;"Cachoeira Dourada";"GO";9;8031;112,065745237206;92,4987576357122
"2304269";230426;"Deputado Irapuan Pinheiro";"CE";11;9662;113,848064582902;92,4491144684002
"3101300";310130;"Alagoa";"MG";4;2665;150,093808630394;92,4353996582495
"2113009";211300;"Vitorino Freire";"MA";27;31522;85,6544635492672;92,3941906499796
"2301802";230180;"Baixio";"CE";6;6303;95,1927653498334;92,386089265384
"3501004";350100;"Altinópolis";"SP";20;16203;123,433931987903;92,3017508513732
"4316204";431620;"Rondinha";"RS";11;5080;216,535433070866;92,2736680830201
"1708304";170830;"Goianorte";"TO";4;5130;77,9727095516569;92,2730675013609
"3300902";330090;"Cambuci";"RJ";19;15514;122,470027072322;92,2706478840136
"3511409";351140;"Cerqueira César";"SP";21;20191;104,00673567431;92,2664482647578
"4314464";431446;"Pinhal da Serra";"RS";2;1918;104,275286757039;92,2629973474801
"5214838";521483;"Nova Crixás";"GO";11;12945;84,9748937813828;92,2366688722801
"4213708";421370;"Pouso Redondo";"SC";16;17712;90,3342366757001;92,2351250934069
"3108305";310830;"Borda da Mata";"MG";28;19614;142,755174875089;92,1785962157441
"2404309";240430;"Governador Dix-Sept Rosado";"RN";12;13076;91,7711838482716;92,1482356660609
"3541802";354180;"Queiroz";"SP";3;3460;86,7052023121387;92,07625
"2509701";250970;"Monteiro";"PB";35;33433;104,686985912123;92,0729989605557
"4109104";410910;"Guaporema";"PR";2;2241;89,2458723784025;92,0471101745936
"5211305";521130;"Itarumã";"GO";7;7259;96,4320154291225;92,0435160349339
"2412559";241255;"São Miguel do Gostoso";"RN";8;10362;77,205172746574;91,9624324678217
"4305207";430520;"Cerro Largo";"RS";17;14189;119,811121291141;91,8969112590614
"2925204";292520;"Pojuca";"BA";25;39972;62,5437806464525;91,890977255447
"4121109";412110;"Quinta do Sol";"PR";6;4508;133,096716947649;91,8497737556561
"5002407";500240;"Caarapó";"MS";22;30593;71,9118752655836;91,8287586754657
"3158805";315880;"Santana do Jacaré";"MG";6;4834;124,120810922631;91,7965642638479
"1707652";170765;"Figueirópolis";"TO";6;5243;114,43829868396;91,7340767750884
"5107107";510710;"São José dos Quatro Marcos";"MT";19;18846;100,817149527751;91,6433442916825
"5201801";520180;"Aragoiânia";"GO";10;10496;95,2743902439024;91,5736328727123
"3156601";315660;"Rubim";"MG";15;10256;146,255850234009;91,5608583585016
"3542206";354220;"Rancharia";"SP";33;29726;111,013927201776;91,5248910461859
